channel_handle,snapshot_date,dimension,bucket,video_count,avg_views
@fixedreturnsacademy,2026-09-04,hour,20,11,1342.1
@fixedreturnsacademy,2026-09-04,hour,17,82,1822.7
@fixedreturnsacademy,2026-09-04,hour,18,58,1843.9
@fixedreturnsacademy,2026-09-04,hour,14,10,3029.5
@fixedreturnsacademy,2026-09-04,hour,16,18,654.7
@fixedreturnsacademy,2026-09-04,hour,21,3,402.7
@fixedreturnsacademy,2026-09-04,hour,15,9,721.2
@fixedreturnsacademy,2026-09-04,hour,22,2,18311.5
@fixedreturnsacademy,2026-09-04,hour,12,3,403.7
@fixedreturnsacademy,2026-09-04,hour,3,1,327.0
@fixedreturnsacademy,2026-09-04,hour,13,2,2965.5
@fixedreturnsacademy,2026-09-04,hour,11,3,679.0
@fixedreturnsacademy,2026-09-04,hour,10,1,250.0
@fixedreturnsacademy,2026-09-05,day,Friday,46,1802.3
@fixedreturnsacademy,2026-09-05,day,Thursday,41,917.5
@fixedreturnsacademy,2026-09-05,day,Wednesday,43,2068.8
@fixedreturnsacademy,2026-09-05,day,Tuesday,50,1229.4
@fixedreturnsacademy,2026-09-05,day,Monday,44,3233.5
@fixedreturnsacademy,2026-09-05,day,Sunday,18,1932.3
@fixedreturnsacademy,2026-09-05,day,Saturday,26,943.0
@fixedreturnsacademy,2026-09-05,hour,20,12,1237.5
@fixedreturnsacademy,2026-09-05,hour,19,64,1627.9
@fixedreturnsacademy,2026-09-05,hour,17,82,1826.3
@fixedreturnsacademy,2026-09-05,hour,18,58,1851.4
@fixedreturnsacademy,2026-09-05,hour,14,10,3035.4
@fixedreturnsacademy,2026-09-05,hour,16,18,655.4
@fixedreturnsacademy,2026-09-05,hour,21,3,402.7
@fixedreturnsacademy,2026-09-05,hour,15,9,721.9
@fixedreturnsacademy,2026-09-05,hour,22,2,18358.5
@fixedreturnsacademy,2026-09-05,hour,12,3,405.7
@fixedreturnsacademy,2026-09-05,hour,3,1,327.0
@fixedreturnsacademy,2026-09-05,hour,13,2,2974.5
@fixedreturnsacademy,2026-09-05,hour,11,3,679.7
@fixedreturnsacademy,2026-09-05,hour,10,1,250.0
@fixedreturnsacademy,2026-09-06,day,Friday,46,1811.9
@fixedreturnsacademy,2026-09-06,day,Thursday,41,919.7
@fixedreturnsacademy,2026-09-06,day,Wednesday,43,2076.7
@fixedreturnsacademy,2026-09-06,day,Tuesday,50,1235.6
@fixedreturnsacademy,2026-09-06,day,Monday,44,3240.8
@fixedreturnsacademy,2026-09-06,day,Sunday,18,1938.9
@fixedreturnsacademy,2026-09-06,day,Saturday,26,945.0
@fixedreturnsacademy,2026-09-06,hour,20,12,1249.8
@fixedreturnsacademy,2026-09-06,hour,19,64,1637.3
@fixedreturnsacademy,2026-09-06,hour,17,82,1829.4
@fixedreturnsacademy,2026-09-06,hour,18,58,1858.8
@fixedreturnsacademy,2026-09-06,hour,14,10,3042.2
@fixedreturnsacademy,2026-09-06,hour,16,18,656.7
@fixedreturnsacademy,2026-09-06,hour,21,3,403.0
@fixedreturnsacademy,2026-09-06,hour,15,9,722.4
@fixedreturnsacademy,2026-09-06,hour,22,2,18405.5
@fixedreturnsacademy,2026-09-06,hour,12,3,407.7
@fixedreturnsacademy,2026-09-06,hour,3,1,327.0
@fixedreturnsacademy,2026-09-06,hour,13,2,2991.0
@fixedreturnsacademy,2026-09-06,hour,11,3,680.3
@fixedreturnsacademy,2026-09-06,hour,10,1,250.0
